alpha_code_3,region,industry,date,percent_of_baseline,version
,North America,"Waste Treatment, Environmental Services & Recycling",2020-05-12,97,1.1
,North America,Healthcare Services & Hospitals,2020-05-12,75,1.1
,North America,Agriculture,2020-05-12,100,1.1
,North America,Telecommunications,2020-05-12,92,1.1
,North America,Energy & Utilities,2020-05-12,90,1.1
,North America,Real Estate,2020-05-12,95,1.1
,North America,Construction,2020-05-12,95,1.1
,North America,Business Services,2020-05-12,86,1.1
,South America,Transportation (non-freight),2020-05-12,20,1.1
,Europe,Business Services,2020-02-19,111.00000000000001,1.1
,Europe,Manufacturing,2020-02-19,100,1.1
,Europe,Retail,2020-02-19,96,1.1
,Europe,Software,2020-02-19,85,1.1
,Europe,Organizations,2020-02-19,96,1.1
,Australia,Minerals & Mining,2020-02-19,106,1.1
,Australia,Software,2020-02-19,104,1.1
,Australia,Manufacturing,2020-02-19,100,1.1
,Australia,Telecommunications,2020-02-19,109.00000000000001,1.1
,Australia,Real Estate,2020-02-19,100,1.1
,Australia,Business Services,2020-02-19,98,1.1
,Australia,Construction,2020-02-19,98,1.1
,North America,Construction,2020-02-19,100,1.1
,North America,Insurance,2020-02-19,100,1.1
,North America,Energy & Utilities,2020-02-19,101,1.1
,North America,Minerals & Mining,2020-02-19,103,1.1
,North America,Government,2020-02-19,100,1.1
,North America,Real Estate,2020-02-19,100,1.1
,North America,Manufacturing,2020-02-19,100,1.1
,North America,Transportation (non-freight),2020-02-19,78,1.1
,North America,Consumer Services,2020-02-19,100,1.1
,North America,Education,2020-02-19,91,1.1
,North America,Retail,2020-02-19,99,1.1
,North America,Business Services,2020-02-19,97,1.1
,North America,Finance,2020-02-19,103,1.1
,North America,Healthcare Services & Hospitals,2020-02-19,100,1.1
,North America,Freight & Logistics Services,2020-02-19,99,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-02-19,101,1.1
,North America,Hospitality,2020-02-19,100,1.1
,North America,Agriculture,2020-02-19,100,1.1
,North America,Telecommunications,2020-02-19,100,1.1
,North America,Holding Companies & Conglomerates,2020-02-19,101,1.1
,North America,Media & Internet,2020-02-19,93,1.1
,South America,Construction,2020-02-19,81,1.1
CAN,,Organizations,2020-02-19,100,1.1
CAN,,Telecommunications,2020-02-19,102,1.1
CAN,,Energy & Utilities,2020-02-19,99,1.1
CAN,,Manufacturing,2020-02-19,100,1.1
CAN,,Real Estate,2020-02-19,99,1.1
CAN,,Retail,2020-02-19,101,1.1
CAN,,Agriculture,2020-02-19,105,1.1
CAN,,Hospitality,2020-02-19,99,1.1
CAN,,Finance,2020-02-19,98,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-02-19,100,1.1
CAN,,Education,2020-02-19,96,1.1
CAN,,Consumer Services,2020-02-19,107,1.1
CAN,,Government,2020-02-19,104,1.1
CAN,,Construction,2020-02-19,100,1.1
CAN,,Business Services,2020-02-19,95,1.1
CAN,,Minerals & Mining,2020-02-19,98,1.1
CAN,,Transportation (non-freight),2020-02-19,102,1.1
USA,,Consumer Services,2020-02-19,100,1.1
USA,,Transportation (non-freight),2020-02-19,75,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-02-19,101,1.1
USA,,Media & Internet,2020-02-19,91,1.1
USA,,Real Estate,2020-02-19,100,1.1
USA,,Energy & Utilities,2020-02-19,101,1.1
USA,,Holding Companies & Conglomerates,2020-02-19,99,1.1
USA,,Government,2020-02-19,98,1.1
USA,,Minerals & Mining,2020-02-19,105,1.1
USA,,Freight & Logistics Services,2020-02-19,99,1.1
USA,,Retail,2020-02-19,99,1.1
USA,,Education,2020-02-19,89,1.1
USA,,Manufacturing,2020-02-19,100,1.1
USA,,Finance,2020-02-19,105,1.1
USA,,Agriculture,2020-02-19,99,1.1
USA,,Healthcare Services & Hospitals,2020-02-19,100,1.1
USA,,Construction,2020-02-19,100,1.1
USA,,Hospitality,2020-02-19,101,1.1
USA,,Business Services,2020-02-19,97,1.1
USA,,Telecommunications,2020-02-19,100,1.1
USA,,Insurance,2020-02-19,99,1.1
CAN,,Agriculture,2020-04-02,97,1.1
CAN,,Construction,2020-04-02,72,1.1
CAN,,Consumer Services,2020-04-02,53,1.1
CAN,,Telecommunications,2020-04-02,71,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-04-02,92,1.1
CAN,,Finance,2020-04-02,70,1.1
CAN,,Manufacturing,2020-04-02,67,1.1
CAN,,Minerals & Mining,2020-04-02,78,1.1
CAN,,Business Services,2020-04-02,79,1.1
CAN,,Organizations,2020-04-02,63,1.1
CAN,,Real Estate,2020-04-02,92,1.1
CAN,,Energy & Utilities,2020-04-02,81,1.1
CAN,,Education,2020-04-02,37,1.1
CAN,,Government,2020-04-02,64,1.1
CAN,,Transportation (non-freight),2020-04-02,76,1.1
CAN,,Hospitality,2020-04-02,74,1.1
CAN,,Retail,2020-04-02,71,1.1
USA,,Finance,2020-04-02,99,1.1
USA,,Transportation (non-freight),2020-04-02,45,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-04-02,94,1.1
USA,,Healthcare Services & Hospitals,2020-04-02,73,1.1
USA,,Holding Companies & Conglomerates,2020-04-02,67,1.1
USA,,Energy & Utilities,2020-04-02,91,1.1
USA,,Real Estate,2020-04-02,80,1.1
USA,,Education,2020-04-02,33,1.1
USA,,Telecommunications,2020-04-02,92,1.1
USA,,Government,2020-04-02,75,1.1
USA,,Consumer Services,2020-04-02,74,1.1
USA,,Business Services,2020-04-02,84,1.1
USA,,Agriculture,2020-04-02,93,1.1
USA,,Minerals & Mining,2020-04-02,78,1.1
USA,,Freight & Logistics Services,2020-04-02,85,1.1
USA,,Retail,2020-04-02,76,1.1
USA,,Insurance,2020-04-02,41,1.1
USA,,Hospitality,2020-04-02,66,1.1
USA,,Construction,2020-04-02,81,1.1
USA,,Manufacturing,2020-04-02,85,1.1
USA,,Media & Internet,2020-04-02,57.999999999999993,1.1
,Europe,Business Services,2020-04-02,52,1.1
,Europe,Software,2020-04-02,44,1.1
,Europe,Manufacturing,2020-04-02,41,1.1
,Australia,Construction,2020-04-02,95,1.1
,Australia,Manufacturing,2020-04-02,81,1.1
,Australia,Business Services,2020-04-02,100,1.1
,Australia,Minerals & Mining,2020-04-02,83,1.1
,Australia,Software,2020-04-02,69,1.1
,North America,Retail,2020-04-02,76,1.1
,North America,Media & Internet,2020-04-02,75,1.1
,North America,Energy & Utilities,2020-04-02,90,1.1
,North America,Finance,2020-04-02,92,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-04-02,93,1.1
,North America,Manufacturing,2020-04-02,86,1.1
,North America,Hospitality,2020-04-02,62,1.1
,North America,Transportation (non-freight),2020-04-02,49,1.1
,North America,Insurance,2020-04-02,45,1.1
,North America,Minerals & Mining,2020-04-02,78,1.1
,North America,Freight & Logistics Services,2020-04-02,88,1.1
,North America,Business Services,2020-04-02,83,1.1
,North America,Consumer Services,2020-04-02,73,1.1
,North America,Telecommunications,2020-04-02,88,1.1
,North America,Healthcare Services & Hospitals,2020-04-02,73,1.1
,North America,Agriculture,2020-04-02,94,1.1
,North America,Education,2020-04-02,34,1.1
,North America,Government,2020-04-02,72,1.1
,North America,Real Estate,2020-04-02,82,1.1
,North America,Construction,2020-04-02,80,1.1
,South America,Transportation (non-freight),2020-04-02,13,1.1
CAN,,Energy & Utilities,2020-04-30,87,1.1
CAN,,Organizations,2020-04-30,86,1.1
CAN,,Finance,2020-04-30,72,1.1
CAN,,Government,2020-04-30,78,1.1
CAN,,Construction,2020-04-30,77,1.1
CAN,,Consumer Services,2020-04-30,55.000000000000007,1.1
CAN,,Education,2020-04-30,43,1.1
CAN,,Transportation (non-freight),2020-04-30,75,1.1
CAN,,Telecommunications,2020-04-30,69,1.1
CAN,,Agriculture,2020-04-30,113.99999999999999,1.1
CAN,,Retail,2020-04-30,80,1.1
CAN,,Business Services,2020-04-30,82,1.1
CAN,,Manufacturing,2020-04-30,77,1.1
CAN,,Hospitality,2020-04-30,83,1.1
CAN,,Minerals & Mining,2020-04-30,76,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-04-30,93,1.1
USA,,Retail,2020-04-30,84,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-04-30,93,1.1
USA,,Hospitality,2020-04-30,72,1.1
USA,,Minerals & Mining,2020-04-30,80,1.1
USA,,Freight & Logistics Services,2020-04-30,86,1.1
USA,,Media & Internet,2020-04-30,56.999999999999993,1.1
USA,,Business Services,2020-04-30,79,1.1
USA,,Holding Companies & Conglomerates,2020-04-30,62,1.1
USA,,Manufacturing,2020-04-30,86,1.1
USA,,Transportation (non-freight),2020-04-30,43,1.1
USA,,Education,2020-04-30,35,1.1
USA,,Finance,2020-04-30,102,1.1
USA,,Energy & Utilities,2020-04-30,89,1.1
USA,,Government,2020-04-30,77,1.1
USA,,Telecommunications,2020-04-30,92,1.1
USA,,Construction,2020-04-30,84,1.1
USA,,Insurance,2020-04-30,46,1.1
USA,,Real Estate,2020-04-30,85,1.1
USA,,Consumer Services,2020-04-30,73,1.1
USA,,Healthcare Services & Hospitals,2020-04-30,74,1.1
USA,,Agriculture,2020-04-30,98,1.1
,Europe,Business Services,2020-04-30,73,1.1
,Europe,Energy & Utilities,2020-04-30,66,1.1
,Europe,Manufacturing,2020-04-30,59,1.1
,Europe,Organizations,2020-04-30,42,1.1
,Australia,Software,2020-04-30,105,1.1
,Australia,Business Services,2020-04-30,96,1.1
,Australia,Minerals & Mining,2020-04-30,86,1.1
,Australia,Manufacturing,2020-04-30,87,1.1
,Australia,Construction,2020-04-30,97,1.1
,North America,Real Estate,2020-04-30,86,1.1
,North America,Retail,2020-04-30,83,1.1
,North America,Energy & Utilities,2020-04-30,89,1.1
,North America,Business Services,2020-04-30,79,1.1
,North America,Construction,2020-04-30,83,1.1
,North America,Freight & Logistics Services,2020-04-30,91,1.1
,North America,Healthcare Services & Hospitals,2020-04-30,74,1.1
,North America,Education,2020-04-30,36,1.1
,North America,Finance,2020-04-30,95,1.1
,North America,Government,2020-04-30,77,1.1
,North America,Agriculture,2020-04-30,101,1.1
,North America,Minerals & Mining,2020-04-30,79,1.1
,North America,Media & Internet,2020-04-30,71,1.1
,North America,Insurance,2020-04-30,49,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-04-30,93,1.1
,North America,Consumer Services,2020-04-30,72,1.1
,North America,Transportation (non-freight),2020-04-30,47,1.1
,North America,Hospitality,2020-04-30,67,1.1
,North America,Telecommunications,2020-04-30,87,1.1
,North America,Manufacturing,2020-04-30,87,1.1
,South America,Transportation (non-freight),2020-04-30,18,1.1
CAN,,Education,2020-08-20,84,1.1
CAN,,Finance,2020-08-20,89,1.1
CAN,,Agriculture,2020-08-20,104,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-08-20,105,1.1
CAN,,Manufacturing,2020-08-20,103,1.1
CAN,,Business Services,2020-08-20,96,1.1
CAN,,Transportation (non-freight),2020-08-20,77,1.1
CAN,,Minerals & Mining,2020-08-20,85,1.1
CAN,,Consumer Services,2020-08-20,68,1.1
CAN,,Organizations,2020-08-20,109.00000000000001,1.1
CAN,,Construction,2020-08-20,136,1.1
CAN,,Energy & Utilities,2020-08-20,83,1.1
CAN,,Real Estate,2020-08-20,104,1.1
CAN,,Telecommunications,2020-08-20,84,1.1
CAN,,Retail,2020-08-20,96,1.1
CAN,,Government,2020-08-20,106,1.1
CAN,,Hospitality,2020-08-20,117,1.1
USA,,Agriculture,2020-08-20,100,1.1
USA,,Retail,2020-08-20,94,1.1
USA,,Manufacturing,2020-08-20,94,1.1
USA,,Consumer Services,2020-08-20,86,1.1
USA,,Freight & Logistics Services,2020-08-20,91,1.1
USA,,Hospitality,2020-08-20,85,1.1
USA,,Holding Companies & Conglomerates,2020-08-20,104,1.1
USA,,Healthcare Services & Hospitals,2020-08-20,73,1.1
USA,,Construction,2020-08-20,98,1.1
USA,,Insurance,2020-08-20,62,1.1
USA,,Finance,2020-08-20,99,1.1
USA,,Telecommunications,2020-08-20,100,1.1
USA,,Education,2020-08-20,75,1.1
USA,,Energy & Utilities,2020-08-20,88,1.1
USA,,Media & Internet,2020-08-20,62,1.1
USA,,Minerals & Mining,2020-08-20,87,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-08-20,99,1.1
USA,,Real Estate,2020-08-20,92,1.1
USA,,Transportation (non-freight),2020-08-20,51,1.1
USA,,Business Services,2020-08-20,91,1.1
USA,,Government,2020-08-20,92,1.1
,Europe,Retail,2020-08-20,96,1.1
,Europe,Freight & Logistics Services,2020-08-20,167,1.1
,Europe,Organizations,2020-08-20,78,1.1
,Europe,Business Services,2020-08-20,146,1.1
,Europe,Manufacturing,2020-08-20,83,1.1
,Europe,Software,2020-08-20,83,1.1
,Australia,Construction,2020-08-20,100,1.1
,Australia,Telecommunications,2020-08-20,103,1.1
,Australia,Manufacturing,2020-08-20,73,1.1
,Australia,Software,2020-08-20,98,1.1
,Australia,Minerals & Mining,2020-08-20,74,1.1
,North America,Energy & Utilities,2020-08-20,87,1.1
,North America,Freight & Logistics Services,2020-08-20,94,1.1
,North America,Agriculture,2020-08-20,101,1.1
,North America,Construction,2020-08-20,102,1.1
,North America,Insurance,2020-08-20,63,1.1
,North America,Business Services,2020-08-20,91,1.1
,North America,Consumer Services,2020-08-20,85,1.1
,North America,Telecommunications,2020-08-20,97,1.1
,North America,Government,2020-08-20,95,1.1
,North America,Transportation (non-freight),2020-08-20,54,1.1
,North America,Media & Internet,2020-08-20,73,1.1
,North America,Education,2020-08-20,76,1.1
,North America,Healthcare Services & Hospitals,2020-08-20,73,1.1
,North America,Holding Companies & Conglomerates,2020-08-20,95,1.1
,North America,Real Estate,2020-08-20,95,1.1
,North America,Minerals & Mining,2020-08-20,85,1.1
,North America,Retail,2020-08-20,94,1.1
,North America,Finance,2020-08-20,97,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-08-20,101,1.1
,North America,Manufacturing,2020-08-20,96,1.1
,North America,Hospitality,2020-08-20,86,1.1
CAN,,Telecommunications,2020-07-29,81,1.1
CAN,,Education,2020-07-29,87,1.1
CAN,,Manufacturing,2020-07-29,102,1.1
CAN,,Minerals & Mining,2020-07-29,88,1.1
CAN,,Government,2020-07-29,108,1.1
CAN,,Construction,2020-07-29,142,1.1
CAN,,Organizations,2020-07-29,118,1.1
CAN,,Finance,2020-07-29,92,1.1
CAN,,Transportation (non-freight),2020-07-29,87,1.1
CAN,,Agriculture,2020-07-29,112.99999999999999,1.1
CAN,,Energy & Utilities,2020-07-29,91,1.1
CAN,,Consumer Services,2020-07-29,72,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-07-29,107,1.1
CAN,,Business Services,2020-07-29,106,1.1
CAN,,Retail,2020-07-29,100,1.1
CAN,,Real Estate,2020-07-29,102,1.1
CAN,,Hospitality,2020-07-29,123,1.1
USA,,Government,2020-07-29,99,1.1
USA,,Healthcare Services & Hospitals,2020-07-29,83,1.1
USA,,Education,2020-07-29,64,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-07-29,103,1.1
USA,,Consumer Services,2020-07-29,88,1.1
USA,,Finance,2020-07-29,103,1.1
USA,,Holding Companies & Conglomerates,2020-07-29,98,1.1
USA,,Telecommunications,2020-07-29,105,1.1
USA,,Freight & Logistics Services,2020-07-29,100,1.1
USA,,Hospitality,2020-07-29,89,1.1
USA,,Energy & Utilities,2020-07-29,93,1.1
USA,,Agriculture,2020-07-29,107,1.1
USA,,Media & Internet,2020-07-29,67,1.1
USA,,Minerals & Mining,2020-07-29,93,1.1
USA,,Insurance,2020-07-29,66,1.1
USA,,Real Estate,2020-07-29,97,1.1
USA,,Manufacturing,2020-07-29,97,1.1
USA,,Transportation (non-freight),2020-07-29,54,1.1
USA,,Retail,2020-07-29,96,1.1
USA,,Construction,2020-07-29,101,1.1
USA,,Business Services,2020-07-29,93,1.1
,Europe,Organizations,2020-07-29,111.00000000000001,1.1
,Europe,Retail,2020-07-29,93,1.1
,Europe,Software,2020-07-29,88,1.1
,Europe,Manufacturing,2020-07-29,90,1.1
,Europe,Freight & Logistics Services,2020-07-29,184,1.1
,Europe,Business Services,2020-07-29,149,1.1
,Australia,Minerals & Mining,2020-07-29,76,1.1
,Australia,Business Services,2020-07-29,141,1.1
,Australia,Construction,2020-07-29,99,1.1
,Australia,Manufacturing,2020-07-29,76,1.1
,Australia,Telecommunications,2020-07-29,119,1.1
,North America,Energy & Utilities,2020-07-29,93,1.1
,North America,Holding Companies & Conglomerates,2020-07-29,94,1.1
,North America,Government,2020-07-29,101,1.1
,North America,Agriculture,2020-07-29,108,1.1
,North America,Real Estate,2020-07-29,98,1.1
,North America,Business Services,2020-07-29,95,1.1
,North America,Telecommunications,2020-07-29,99,1.1
,North America,Manufacturing,2020-07-29,100,1.1
,North America,Healthcare Services & Hospitals,2020-07-29,83,1.1
,North America,Minerals & Mining,2020-07-29,90,1.1
,North America,Finance,2020-07-29,101,1.1
,North America,Hospitality,2020-07-29,92,1.1
,North America,Media & Internet,2020-07-29,84,1.1
,North America,Freight & Logistics Services,2020-07-29,101,1.1
,North America,Insurance,2020-07-29,69,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-07-29,104,1.1
,North America,Consumer Services,2020-07-29,87,1.1
,North America,Retail,2020-07-29,96,1.1
,North America,Education,2020-07-29,69,1.1
,North America,Transportation (non-freight),2020-07-29,57.999999999999993,1.1
,North America,Construction,2020-07-29,105,1.1
CAN,,Consumer Services,2020-08-22,79,1.1
CAN,,Hospitality,2020-08-22,129,1.1
CAN,,Telecommunications,2020-08-22,61,1.1
CAN,,Manufacturing,2020-08-22,101,1.1
CAN,,Healthcare Services & Hospitals,2020-08-22,88,1.1
CAN,,Energy & Utilities,2020-08-22,82,1.1
CAN,,Retail,2020-08-22,110.00000000000001,1.1
CAN,,Education,2020-08-22,74,1.1
CAN,,Freight & Logistics Services,2020-08-22,108,1.1
CAN,,Government,2020-08-22,140,1.1
CAN,,Organizations,2020-08-22,87,1.1
CAN,,Agriculture,2020-08-22,105,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-08-22,89,1.1
CAN,,Real Estate,2020-08-22,89,1.1
CAN,,Finance,2020-08-22,79,1.1
CAN,,Business Services,2020-08-22,99,1.1
CAN,,Minerals & Mining,2020-08-22,81,1.1
CAN,,Construction,2020-08-22,126,1.1
CAN,,Transportation (non-freight),2020-08-22,81,1.1
USA,,Construction,2020-08-22,82,1.1
USA,,Retail,2020-08-22,91,1.1
USA,,Minerals & Mining,2020-08-22,93,1.1
USA,,Real Estate,2020-08-22,70,1.1
USA,,Consumer Services,2020-08-22,83,1.1
USA,,Government,2020-08-22,102,1.1
USA,,Manufacturing,2020-08-22,98,1.1
USA,,Holding Companies & Conglomerates,2020-08-22,95,1.1
USA,,Transportation (non-freight),2020-08-22,83,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-08-22,93,1.1
USA,,Media & Internet,2020-08-22,56.999999999999993,1.1
USA,,Freight & Logistics Services,2020-08-22,99,1.1
USA,,Finance,2020-08-22,98,1.1
USA,,Energy & Utilities,2020-08-22,75,1.1
USA,,Hospitality,2020-08-22,76,1.1
USA,,Agriculture,2020-08-22,131,1.1
USA,,Education,2020-08-22,94,1.1
USA,,Business Services,2020-08-22,95,1.1
USA,,Healthcare Services & Hospitals,2020-08-22,89,1.1
USA,,Telecommunications,2020-08-22,111.00000000000001,1.1
,Europe,Software,2020-08-22,59,1.1
,Europe,Energy & Utilities,2020-08-22,91,1.1
,Europe,Manufacturing,2020-08-22,74,1.1
,Australia,Telecommunications,2020-08-22,115.99999999999999,1.1
,Australia,Freight & Logistics Services,2020-08-22,91,1.1
,Australia,Manufacturing,2020-08-22,91,1.1
,Australia,Construction,2020-08-22,109.00000000000001,1.1
,Australia,Business Services,2020-08-22,95,1.1
,Australia,Real Estate,2020-08-22,104,1.1
,Australia,Minerals & Mining,2020-08-22,73,1.1
,North America,Construction,2020-08-22,87,1.1
,North America,Consumer Services,2020-08-22,82,1.1
,North America,Finance,2020-08-22,92,1.1
,North America,Freight & Logistics Services,2020-08-22,100,1.1
,North America,Business Services,2020-08-22,95,1.1
,North America,Hospitality,2020-08-22,83,1.1
,North America,Transportation (non-freight),2020-08-22,82,1.1
,North America,Retail,2020-08-22,92,1.1
,North America,Education,2020-08-22,90,1.1
,North America,Energy & Utilities,2020-08-22,76,1.1
,North America,Minerals & Mining,2020-08-22,84,1.1
,North America,Agriculture,2020-08-22,125,1.1
,North America,Government,2020-08-22,110.00000000000001,1.1
,North America,Telecommunications,2020-08-22,93,1.1
,North America,Manufacturing,2020-08-22,104,1.1
,North America,Healthcare Services & Hospitals,2020-08-22,88,1.1
,North America,Real Estate,2020-08-22,73,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-08-22,92,1.1
,South America,Transportation (non-freight),2020-08-22,21,1.1
CAN,,Government,2020-03-12,103,1.1
CAN,,Transportation (non-freight),2020-03-12,103,1.1
